Side,Pad Name,IO Guide,IO Order,RDL Routing Order,Bump Name,Bump Row,Bump Col,Packaging Bump Name,Net Name,Bump Center X (Relative to LL Corner) (um),Bump Center Y (Relative to LL Corner) (um),Bump Center X (Relative to Die Center) (um),Bump Center Y (Relative to Die Center) (um)
right,pad_DR4_4_i,DR4,42,10,DR4_4_i,14,66,DR4_4_i,p_pad_DR4_4_i,9589.0,2299.0,4089.0,-2201.0
right,pad_DR4_3_i,DR4,43,9,DR4_3_i,14,68,DR4_3_i,p_pad_DR4_3_i,9871.0,2299.0,4371.0,-2201.0
right,pad_DR4_5_o,DR4,44,8,DR4_5_o,14,70,DR4_5_o,p_pad_DR4_5_o,10153.0,2299.0,4653.0,-2201.0
right,pad_DR4_V18_1,DR4,45,-,DR4_V18_1,14,74,V18,VDDIO,10717.0,2299.0,5217.0,-2201.0
right,pad_DR4_4_o,DR4,46,7,DR4_4_o,14,72,DR4_4_o,p_pad_DR4_4_o,10435.0,2299.0,4935.0,-2201.0
right,pad_DR4_2_i,DR4,47,6,DR4_2_i,13,67,DR4_2_i,p_pad_DR4_2_i,9730.0,2157.0,4230.0,-2343.0
right,pad_DR4_2_o,DR4,48,5,DR4_2_o,13,69,DR4_2_o,p_pad_DR4_2_o,10012.0,2157.0,4512.0,-2343.0
right,pad_DR4_VZZ_0,DR4,49,-,DR4_VZZ_0,13,73,VSS,VSSIO,10576.0,2157.0,5076.0,-2343.0
right,pad_DR4_3_o,DR4,50,4,DR4_3_o,13,71,DR4_3_o,p_pad_DR4_3_o,10294.0,2157.0,4794.0,-2343.0
right,pad_DR4_1_i,DR4,51,3,DR4_1_i,12,66,DR4_1_i,p_pad_DR4_1_i,9589.0,2015.0,4089.0,-2485.0
right,pad_DR4_0_i,DR4,52,2,DR4_0_i,12,68,DR4_0_i,p_pad_DR4_0_i,9871.0,2015.0,4371.0,-2485.0
right,pad_DR4_1_o,DR4,53,1,DR4_1_o,12,70,DR4_1_o,p_pad_DR4_1_o,10153.0,2015.0,4653.0,-2485.0
right,pad_DR4_V18_0,DR4,54,-,DR4_V18_0,12,74,V18,VDDIO,10717.0,2015.0,5217.0,-2485.0
right,pad_DR4_0_o,DR4,55,0,DR4_0_o,12,72,DR4_0_o,p_pad_DR4_0_o,10435.0,2015.0,4935.0,-2485.0
right,pad_DR5_15_i,DR5,0,43,DR5_15_i,11,67,DR5_15_i,p_pad_DR5_15_i,9730.0,1873.0,4230.0,-2627.0
right,pad_DR5_extra_o,DR5,1,42,DR5_extra_o,11,69,DR5_extra_o,p_pad_DR5_extra_o,10012.0,1873.0,4512.0,-2627.0
right,pad_DR5_VZZ_5,DR5,2,-,DR5_VZZ_5,11,73,VSS,VSSIO,10576.0,1873.0,5076.0,-2627.0
right,pad_DR5_15_o,DR5,3,41,DR5_15_o,11,71,DR5_15_o,p_pad_DR5_15_o,10294.0,1873.0,4794.0,-2627.0
right,pad_DR5_14_i,DR5,4,40,DR5_14_i,10,66,DR5_14_i,p_pad_DR5_14_i,9589.0,1731.0,4089.0,-2769.0
right,pad_DR5_13_i,DR5,5,39,DR5_13_i,10,68,DR5_13_i,p_pad_DR5_13_i,9871.0,1731.0,4371.0,-2769.0
right,pad_DR5_14_o,DR5,6,38,DR5_14_o,10,70,DR5_14_o,p_pad_DR5_14_o,10153.0,1731.0,4653.0,-2769.0
right,pad_DR5_V18_5,DR5,7,-,DR5_V18_5,10,74,V18,VDDIO,10717.0,1731.0,5217.0,-2769.0
right,pad_DR5_13_o,DR5,8,37,DR5_13_o,10,72,DR5_13_o,p_pad_DR5_13_o,10435.0,1731.0,4935.0,-2769.0
right,pad_DR5_10_i,DR5,9,36,DR5_10_i,9,65,DR5_10_i,p_pad_DR5_10_i,9448.0,1589.0,3948.0,-2911.0
right,pad_DR5_11_i,DR5,10,35,DR5_11_i,9,67,DR5_11_i,p_pad_DR5_11_i,9730.0,1589.0,4230.0,-2911.0
right,pad_DR5_12_i,DR5,11,34,DR5_12_i,9,69,DR5_12_i,p_pad_DR5_12_i,10012.0,1589.0,4512.0,-2911.0
right,pad_DR5_VZZ_4,DR5,12,-,DR5_VZZ_4,9,73,VSS,VSSIO,10576.0,1589.0,5076.0,-2911.0
right,pad_DR5_12_o,DR5,13,33,DR5_12_o,9,71,DR5_12_o,p_pad_DR5_12_o,10294.0,1589.0,4794.0,-2911.0
right,pad_DR5_extra_i,DR5,14,32,DR5_extra_i,8,66,DR5_extra_i,p_pad_DR5_extra_i,9589.0,1447.0,4089.0,-3053.0
right,pad_DR5_v_i,DR5,15,31,DR5_v_i,8,68,DR5_v_i,p_pad_DR5_v_i,9871.0,1447.0,4371.0,-3053.0
right,pad_DR5_11_o,DR5,16,30,DR5_11_o,8,70,DR5_11_o,p_pad_DR5_11_o,10153.0,1447.0,4653.0,-3053.0
right,pad_DR5_V18_4,DR5,17,-,DR5_V18_4,8,74,V18,VDDIO,10717.0,1447.0,5217.0,-3053.0
right,pad_DR5_v_o,DR5,18,29,DR5_v_o,8,72,DR5_v_o,p_pad_DR5_v_o,10435.0,1447.0,4935.0,-3053.0
right,pad_DR5_VSS_stable_2,DR5,19,28,DR5_VSS_stable_2,7,67,VSS_stable,VSS_stable,9730.0,1305.0,4230.0,-3195.0
right,pad_DR5_tkn_i,DR5,20,27,DR5_tkn_i,7,69,DR5_tkn_i,p_pad_DR5_tkn_i,10012.0,1305.0,4512.0,-3195.0
right,pad_DR5_VSS_stable_1,DR5,21,26,DR5_VSS_stable_1,7,71,VSS_stable,VSS_stable,10294.0,1305.0,4794.0,-3195.0
right,pad_DR5_VZZ_3,DR5,22,-,DR5_VZZ_3,7,73,VSS,VSSIO,10576.0,1305.0,5076.0,-3195.0
right,pad_DR5_VDD_stable_0,DR5,23,25,DR5_VDD_stable_0,6,66,VDD_stable,VDD_stable,9589.0,1163.0,4089.0,-3337.0
right,pad_DR5_clk_i,DR5,24,24,DR5_clk_i,6,68,DR5_clk_i,p_pad_DR5_clk_i,9871.0,1163.0,4371.0,-3337.0
right,pad_DR5_VSS_stable_0,DR5,25,23,DR5_VSS_stable_0,6,70,VSS_stable,VSS_stable,10153.0,1163.0,4653.0,-3337.0
right,pad_DR5_V18_3,DR5,26,-,DR5_V18_3,6,74,V18,VDDIO,10717.0,1163.0,5217.0,-3337.0
right,pad_DR5_clk_o,DR5,27,22,DR5_clk_o,6,72,DR5_clk_o,p_pad_DR5_clk_o,10435.0,1163.0,4935.0,-3337.0
right,pad_DR5_9_i,DR5,28,21,DR5_9_i,5,67,DR5_9_i,p_pad_DR5_9_i,9730.0,1021.0,4230.0,-3479.0
right,pad_DR5_10_o,DR5,29,20,DR5_10_o,5,69,DR5_10_o,p_pad_DR5_10_o,10012.0,1021.0,4512.0,-3479.0
right,pad_DR5_VZZ_2,DR5,30,-,DR5_VZZ_2,5,73,VSS,VSSIO,10576.0,1021.0,5076.0,-3479.0
right,pad_DR5_tkn_o,DR5,31,19,DR5_tkn_o,5,71,DR5_tkn_o,p_pad_DR5_tkn_o,10294.0,1021.0,4794.0,-3479.0
right,pad_DR5_8_i,DR5,32,18,DR5_8_i,4,66,DR5_8_i,p_pad_DR5_8_i,9589.0,879.0,4089.0,-3621.0
right,pad_DR5_7_i,DR5,33,17,DR5_7_i,4,68,DR5_7_i,p_pad_DR5_7_i,9871.0,879.0,4371.0,-3621.0
right,pad_DR5_8_o,DR5,34,16,DR5_8_o,4,70,DR5_8_o,p_pad_DR5_8_o,10153.0,879.0,4653.0,-3621.0
right,pad_DR5_V18_2,DR5,35,-,DR5_V18_2,4,74,V18,VDDIO,10717.0,879.0,5217.0,-3621.0
right,pad_DR5_9_o,DR5,36,15,DR5_9_o,4,72,DR5_9_o,p_pad_DR5_9_o,10435.0,879.0,4935.0,-3621.0
right,pad_DR5_5_i,DR5,37,14,DR5_5_i,3,65,DR5_5_i,p_pad_DR5_5_i,9448.0,737.0,3948.0,-3763.0
right,pad_DR5_6_i,DR5,38,13,DR5_6_i,3,67,DR5_6_i,p_pad_DR5_6_i,9730.0,737.0,4230.0,-3763.0
right,pad_DR5_6_o,DR5,39,12,DR5_6_o,3,69,DR5_6_o,p_pad_DR5_6_o,10012.0,737.0,4512.0,-3763.0
right,pad_DR5_VZZ_1,DR5,40,-,DR5_VZZ_1,3,73,VSS,VSSIO,10576.0,737.0,5076.0,-3763.0
right,pad_DR5_7_o,DR5,41,11,DR5_7_o,3,71,DR5_7_o,p_pad_DR5_7_o,10294.0,737.0,4794.0,-3763.0
right,pad_DR5_4_i,DR5,42,10,DR5_4_i,2,66,DR5_4_i,p_pad_DR5_4_i,9589.0,595.0,4089.0,-3905.0
right,pad_DR5_3_i,DR5,43,9,DR5_3_i,2,68,DR5_3_i,p_pad_DR5_3_i,9871.0,595.0,4371.0,-3905.0
right,pad_DR5_5_o,DR5,44,8,DR5_5_o,2,70,DR5_5_o,p_pad_DR5_5_o,10153.0,595.0,4653.0,-3905.0
right,pad_DR5_V18_1,DR5,45,-,DR5_V18_1,2,74,V18,VDDIO,10717.0,595.0,5217.0,-3905.0
right,pad_DR5_4_o,DR5,46,7,DR5_4_o,2,72,DR5_4_o,p_pad_DR5_4_o,10435.0,595.0,4935.0,-3905.0
right,pad_DR5_2_i,DR5,47,6,DR5_2_i,1,67,DR5_2_i,p_pad_DR5_2_i,9730.0,453.0,4230.0,-4047.0
right,pad_DR5_2_o,DR5,48,5,DR5_2_o,1,69,DR5_2_o,p_pad_DR5_2_o,10012.0,453.0,4512.0,-4047.0
right,pad_DR5_VZZ_0,DR5,49,-,DR5_VZZ_0,1,73,VSS,VSSIO,10576.0,453.0,5076.0,-4047.0
right,pad_DR5_3_o,DR5,50,4,DR5_3_o,1,71,DR5_3_o,p_pad_DR5_3_o,10294.0,453.0,4794.0,-4047.0
right,pad_DR5_1_i,DR5,51,3,DR5_1_i,0,66,DR5_1_i,p_pad_DR5_1_i,9589.0,311.0,4089.0,-4189.0
right,pad_DR5_0_i,DR5,52,2,DR5_0_i,0,68,DR5_0_i,p_pad_DR5_0_i,9871.0,311.0,4371.0,-4189.0
right,pad_DR5_1_o,DR5,53,1,DR5_1_o,0,70,DR5_1_o,p_pad_DR5_1_o,10153.0,311.0,4653.0,-4189.0
right,pad_DR5_V18_0,DR5,54,-,DR5_V18_0,0,74,V18,VDDIO,10717.0,311.0,5217.0,-4189.0
right,pad_DR5_0_o,DR5,55,0,DR5_0_o,0,72,DR5_0_o,p_pad_DR5_0_o,10435.0,311.0,4935.0,-4189.0
bottom,pad_MR1_5_i,MR1,0,0,MR1_5_i,1,65,MR1_5_i,p_pad_MR1_5_i,9448.0,453.0,3948.0,-4047.0
bottom,pad_MR1_6_i,MR1,1,1,MR1_6_i,5,65,MR1_6_i,p_pad_MR1_6_i,9448.0,1021.0,3948.0,-3479.0
bottom,pad_MR1_7_i,MR1,2,2,MR1_7_i,7,65,MR1_7_i,p_pad_MR1_7_i,9448.0,1305.0,3948.0,-3195.0
bottom,pad_MR1_4_i,MR1,3,7,MR1_4_i,8,64,MR1_4_i,p_pad_MR1_4_i,9307.0,1447.0,3807.0,-3053.0
bottom,pad_MR1_3_i,MR1,4,6,MR1_3_i,6,64,MR1_3_i,p_pad_MR1_3_i,9307.0,1163.0,3807.0,-3337.0
bottom,pad_MR1_0_i,MR1,5,3,MR1_0_i,0,64,MR1_0_i,p_pad_MR1_0_i,9307.0,311.0,3807.0,-4189.0
bottom,pad_MR1_1_i,MR1,6,4,MR1_1_i,2,64,MR1_1_i,p_pad_MR1_1_i,9307.0,595.0,3807.0,-3905.0
bottom,pad_MR1_2_i,MR1,7,5,MR1_2_i,4,64,MR1_2_i,p_pad_MR1_2_i,9307.0,879.0,3807.0,-3621.0
bottom,pad_DR6_15_i,DR6,0,43,DR6_15_i,7,63,DR6_15_i,p_pad_DR6_15_i,9166.0,1305.0,3666.0,-3195.0
bottom,pad_DR6_extra_o,DR6,1,42,DR6_extra_o,5,63,DR6_extra_o,p_pad_DR6_extra_o,9166.0,1021.0,3666.0,-3479.0
bottom,pad_DR6_VZZ_5,DR6,2,-,DR6_VZZ_5,1,63,VSS,VSSIO,9166.0,453.0,3666.0,-4047.0
bottom,pad_DR6_15_o,DR6,3,41,DR6_15_o,3,63,DR6_15_o,p_pad_DR6_15_o,9166.0,737.0,3666.0,-3763.0
bottom,pad_DR6_14_i,DR6,4,40,DR6_14_i,8,62,DR6_14_i,p_pad_DR6_14_i,9025.0,1447.0,3525.0,-3053.0
bottom,pad_DR6_13_i,DR6,5,39,DR6_13_i,6,62,DR6_13_i,p_pad_DR6_13_i,9025.0,1163.0,3525.0,-3337.0
bottom,pad_DR6_14_o,DR6,6,38,DR6_14_o,4,62,DR6_14_o,p_pad_DR6_14_o,9025.0,879.0,3525.0,-3621.0
bottom,pad_DR6_V18_5,DR6,7,-,DR6_V18_5,0,62,V18,VDDIO,9025.0,311.0,3525.0,-4189.0
bottom,pad_DR6_13_o,DR6,8,37,DR6_13_o,2,62,DR6_13_o,p_pad_DR6_13_o,9025.0,595.0,3525.0,-3905.0
bottom,pad_DR6_10_i,DR6,9,36,DR6_10_i,9,61,DR6_10_i,p_pad_DR6_10_i,8884.0,1589.0,3384.0,-2911.0
bottom,pad_DR6_11_i,DR6,10,35,DR6_11_i,7,61,DR6_11_i,p_pad_DR6_11_i,8884.0,1305.0,3384.0,-3195.0
bottom,pad_DR6_12_i,DR6,11,34,DR6_12_i,5,61,DR6_12_i,p_pad_DR6_12_i,8884.0,1021.0,3384.0,-3479.0
bottom,pad_DR6_VZZ_4,DR6,12,-,DR6_VZZ_4,1,61,VSS,VSSIO,8884.0,453.0,3384.0,-4047.0
bottom,pad_DR6_12_o,DR6,13,33,DR6_12_o,3,61,DR6_12_o,p_pad_DR6_12_o,8884.0,737.0,3384.0,-3763.0
bottom,pad_DR6_extra_i,DR6,14,32,DR6_extra_i,8,60,DR6_extra_i,p_pad_DR6_extra_i,8743.0,1447.0,3243.0,-3053.0
bottom,pad_DR6_v_i,DR6,15,31,DR6_v_i,6,60,DR6_v_i,p_pad_DR6_v_i,8743.0,1163.0,3243.0,-3337.0
bottom,pad_DR6_11_o,DR6,16,30,DR6_11_o,4,60,DR6_11_o,p_pad_DR6_11_o,8743.0,879.0,3243.0,-3621.0
bottom,pad_DR6_V18_4,DR6,17,-,DR6_V18_4,0,60,V18,VDDIO,8743.0,311.0,3243.0,-4189.0
bottom,pad_DR6_v_o,DR6,18,29,DR6_v_o,2,60,DR6_v_o,p_pad_DR6_v_o,8743.0,595.0,3243.0,-3905.0
bottom,pad_DR6_VSS_stable_2,DR6,19,28,DR6_VSS_stable_2,7,59,VSS_stable,VSS_stable,8602.0,1305.0,3102.0,-3195.0
bottom,pad_DR6_tkn_i,DR6,20,27,DR6_tkn_i,5,59,DR6_tkn_i,p_pad_DR6_tkn_i,8602.0,1021.0,3102.0,-3479.0
bottom,pad_DR6_VSS_stable_1,DR6,21,26,DR6_VSS_stable_1,3,59,VSS_stable,VSS_stable,8602.0,737.0,3102.0,-3763.0
bottom,pad_DR6_VZZ_3,DR6,22,-,DR6_VZZ_3,1,59,VSS,VSSIO,8602.0,453.0,3102.0,-4047.0
bottom,pad_DR6_VDD_stable_0,DR6,23,25,DR6_VDD_stable_0,8,58,VDD_stable,VDD_stable,8461.0,1447.0,2961.0,-3053.0
bottom,pad_DR6_clk_i,DR6,24,24,DR6_clk_i,6,58,DR6_clk_i,p_pad_DR6_clk_i,8461.0,1163.0,2961.0,-3337.0
bottom,pad_DR6_VSS_stable_0,DR6,25,23,DR6_VSS_stable_0,4,58,VSS_stable,VSS_stable,8461.0,879.0,2961.0,-3621.0
bottom,pad_DR6_V18_3,DR6,26,-,DR6_V18_3,0,58,V18,VDDIO,8461.0,311.0,2961.0,-4189.0
bottom,pad_DR6_clk_o,DR6,27,22,DR6_clk_o,2,58,DR6_clk_o,p_pad_DR6_clk_o,8461.0,595.0,2961.0,-3905.0
bottom,pad_DR6_9_i,DR6,28,21,DR6_9_i,7,57,DR6_9_i,p_pad_DR6_9_i,8320.0,1305.0,2820.0,-3195.0
bottom,pad_DR6_10_o,DR6,29,20,DR6_10_o,5,57,DR6_10_o,p_pad_DR6_10_o,8320.0,1021.0,2820.0,-3479.0
bottom,pad_DR6_VZZ_2,DR6,30,-,DR6_VZZ_2,1,57,VSS,VSSIO,8320.0,453.0,2820.0,-4047.0
bottom,pad_DR6_tkn_o,DR6,31,19,DR6_tkn_o,3,57,DR6_tkn_o,p_pad_DR6_tkn_o,8320.0,737.0,2820.0,-3763.0
bottom,pad_DR6_8_i,DR6,32,18,DR6_8_i,8,56,DR6_8_i,p_pad_DR6_8_i,8179.0,1447.0,2679.0,-3053.0
bottom,pad_DR6_7_i,DR6,33,17,DR6_7_i,6,56,DR6_7_i,p_pad_DR6_7_i,8179.0,1163.0,2679.0,-3337.0
bottom,pad_DR6_8_o,DR6,34,16,DR6_8_o,4,56,DR6_8_o,p_pad_DR6_8_o,8179.0,879.0,2679.0,-3621.0
bottom,pad_DR6_V18_2,DR6,35,-,DR6_V18_2,0,56,V18,VDDIO,8179.0,311.0,2679.0,-4189.0
bottom,pad_DR6_9_o,DR6,36,15,DR6_9_o,2,56,DR6_9_o,p_pad_DR6_9_o,8179.0,595.0,2679.0,-3905.0
bottom,pad_DR6_5_i,DR6,37,14,DR6_5_i,9,55,DR6_5_i,p_pad_DR6_5_i,8038.0,1589.0,2538.0,-2911.0
bottom,pad_DR6_6_i,DR6,38,13,DR6_6_i,7,55,DR6_6_i,p_pad_DR6_6_i,8038.0,1305.0,2538.0,-3195.0
bottom,pad_DR6_6_o,DR6,39,12,DR6_6_o,5,55,DR6_6_o,p_pad_DR6_6_o,8038.0,1021.0,2538.0,-3479.0
bottom,pad_DR6_VZZ_1,DR6,40,-,DR6_VZZ_1,1,55,VSS,VSSIO,8038.0,453.0,2538.0,-4047.0
bottom,pad_DR6_7_o,DR6,41,11,DR6_7_o,3,55,DR6_7_o,p_pad_DR6_7_o,8038.0,737.0,2538.0,-3763.0
bottom,pad_DR6_4_i,DR6,42,10,DR6_4_i,8,54,DR6_4_i,p_pad_DR6_4_i,7897.0,1447.0,2397.0,-3053.0
bottom,pad_DR6_3_i,DR6,43,9,DR6_3_i,6,54,DR6_3_i,p_pad_DR6_3_i,7897.0,1163.0,2397.0,-3337.0
bottom,pad_DR6_5_o,DR6,44,8,DR6_5_o,4,54,DR6_5_o,p_pad_DR6_5_o,7897.0,879.0,2397.0,-3621.0
bottom,pad_DR6_V18_1,DR6,45,-,DR6_V18_1,0,54,V18,VDDIO,7897.0,311.0,2397.0,-4189.0
bottom,pad_DR6_4_o,DR6,46,7,DR6_4_o,2,54,DR6_4_o,p_pad_DR6_4_o,7897.0,595.0,2397.0,-3905.0
bottom,pad_DR6_2_i,DR6,47,6,DR6_2_i,7,53,DR6_2_i,p_pad_DR6_2_i,7756.0,1305.0,2256.0,-3195.0
bottom,pad_DR6_2_o,DR6,48,5,DR6_2_o,5,53,DR6_2_o,p_pad_DR6_2_o,7756.0,1021.0,2256.0,-3479.0
bottom,pad_DR6_VZZ_0,DR6,49,-,DR6_VZZ_0,1,53,VSS,VSSIO,7756.0,453.0,2256.0,-4047.0
bottom,pad_DR6_3_o,DR6,50,4,DR6_3_o,3,53,DR6_3_o,p_pad_DR6_3_o,7756.0,737.0,2256.0,-3763.0
bottom,pad_DR6_1_i,DR6,51,3,DR6_1_i,8,52,DR6_1_i,p_pad_DR6_1_i,7615.0,1447.0,2115.0,-3053.0
bottom,pad_DR6_0_i,DR6,52,2,DR6_0_i,6,52,DR6_0_i,p_pad_DR6_0_i,7615.0,1163.0,2115.0,-3337.0
bottom,pad_DR6_1_o,DR6,53,1,DR6_1_o,4,52,DR6_1_o,p_pad_DR6_1_o,7615.0,879.0,2115.0,-3621.0
bottom,pad_DR6_V18_0,DR6,54,-,DR6_V18_0,0,52,V18,VDDIO,7615.0,311.0,2115.0,-4189.0
bottom,pad_DR6_0_o,DR6,55,0,DR6_0_o,2,52,DR6_0_o,p_pad_DR6_0_o,7615.0,595.0,2115.0,-3905.0
bottom,pad_DR7_15_i,DR7,0,43,DR7_15_i,7,51,DR7_15_i,p_pad_DR7_15_i,7474.0,1305.0,1974.0,-3195.0
bottom,pad_DR7_extra_o,DR7,1,42,DR7_extra_o,5,51,DR7_extra_o,p_pad_DR7_extra_o,7474.0,1021.0,1974.0,-3479.0
bottom,pad_DR7_VZZ_5,DR7,2,-,DR7_VZZ_5,1,51,VSS,VSSIO,7474.0,453.0,1974.0,-4047.0
bottom,pad_DR7_15_o,DR7,3,41,DR7_15_o,3,51,DR7_15_o,p_pad_DR7_15_o,7474.0,737.0,1974.0,-3763.0
bottom,pad_DR7_14_i,DR7,4,40,DR7_14_i,8,50,DR7_14_i,p_pad_DR7_14_i,7333.0,1447.0,1833.0,-3053.0
bottom,pad_DR7_13_i,DR7,5,39,DR7_13_i,6,50,DR7_13_i,p_pad_DR7_13_i,7333.0,1163.0,1833.0,-3337.0
bottom,pad_DR7_14_o,DR7,6,38,DR7_14_o,4,50,DR7_14_o,p_pad_DR7_14_o,7333.0,879.0,1833.0,-3621.0
bottom,pad_DR7_V18_5,DR7,7,-,DR7_V18_5,0,50,V18,VDDIO,7333.0,311.0,1833.0,-4189.0
bottom,pad_DR7_13_o,DR7,8,37,DR7_13_o,2,50,DR7_13_o,p_pad_DR7_13_o,7333.0,595.0,1833.0,-3905.0
bottom,pad_DR7_10_i,DR7,9,36,DR7_10_i,9,49,DR7_10_i,p_pad_DR7_10_i,7192.0,1589.0,1692.0,-2911.0
bottom,pad_DR7_11_i,DR7,10,35,DR7_11_i,7,49,DR7_11_i,p_pad_DR7_11_i,7192.0,1305.0,1692.0,-3195.0
bottom,pad_DR7_12_i,DR7,11,34,DR7_12_i,5,49,DR7_12_i,p_pad_DR7_12_i,7192.0,1021.0,1692.0,-3479.0
bottom,pad_DR7_VZZ_4,DR7,12,-,DR7_VZZ_4,1,49,VSS,VSSIO,7192.0,453.0,1692.0,-4047.0
bottom,pad_DR7_12_o,DR7,13,33,DR7_12_o,3,49,DR7_12_o,p_pad_DR7_12_o,7192.0,737.0,1692.0,-3763.0
bottom,pad_DR7_extra_i,DR7,14,32,DR7_extra_i,8,48,DR7_extra_i,p_pad_DR7_extra_i,7051.0,1447.0,1551.0,-3053.0
bottom,pad_DR7_v_i,DR7,15,31,DR7_v_i,6,48,DR7_v_i,p_pad_DR7_v_i,7051.0,1163.0,1551.0,-3337.0
bottom,pad_DR7_11_o,DR7,16,30,DR7_11_o,4,48,DR7_11_o,p_pad_DR7_11_o,7051.0,879.0,1551.0,-3621.0
bottom,pad_DR7_V18_4,DR7,17,-,DR7_V18_4,0,48,V18,VDDIO,7051.0,311.0,1551.0,-4189.0
bottom,pad_DR7_v_o,DR7,18,29,DR7_v_o,2,48,DR7_v_o,p_pad_DR7_v_o,7051.0,595.0,1551.0,-3905.0
bottom,pad_DR7_VSS_stable_2,DR7,19,28,DR7_VSS_stable_2,7,47,VSS_stable,VSS_stable,6910.0,1305.0,1410.0,-3195.0
bottom,pad_DR7_tkn_i,DR7,20,27,DR7_tkn_i,5,47,DR7_tkn_i,p_pad_DR7_tkn_i,6910.0,1021.0,1410.0,-3479.0
bottom,pad_DR7_VSS_stable_1,DR7,21,26,DR7_VSS_stable_1,3,47,VSS_stable,VSS_stable,6910.0,737.0,1410.0,-3763.0
bottom,pad_DR7_VZZ_3,DR7,22,-,DR7_VZZ_3,1,47,VSS,VSSIO,6910.0,453.0,1410.0,-4047.0
bottom,pad_DR7_VDD_stable_0,DR7,23,25,DR7_VDD_stable_0,8,46,VDD_stable,VDD_stable,6769.0,1447.0,1269.0,-3053.0
bottom,pad_DR7_clk_i,DR7,24,24,DR7_clk_i,6,46,DR7_clk_i,p_pad_DR7_clk_i,6769.0,1163.0,1269.0,-3337.0
bottom,pad_DR7_VSS_stable_0,DR7,25,23,DR7_VSS_stable_0,4,46,VSS_stable,VSS_stable,6769.0,879.0,1269.0,-3621.0
bottom,pad_DR7_V18_3,DR7,26,-,DR7_V18_3,0,46,V18,VDDIO,6769.0,311.0,1269.0,-4189.0
bottom,pad_DR7_clk_o,DR7,27,22,DR7_clk_o,2,46,DR7_clk_o,p_pad_DR7_clk_o,6769.0,595.0,1269.0,-3905.0
bottom,pad_DR7_9_i,DR7,28,21,DR7_9_i,7,45,DR7_9_i,p_pad_DR7_9_i,6628.0,1305.0,1128.0,-3195.0
bottom,pad_DR7_10_o,DR7,29,20,DR7_10_o,5,45,DR7_10_o,p_pad_DR7_10_o,6628.0,1021.0,1128.0,-3479.0
bottom,pad_DR7_VZZ_2,DR7,30,-,DR7_VZZ_2,1,45,VSS,VSSIO,6628.0,453.0,1128.0,-4047.0
bottom,pad_DR7_tkn_o,DR7,31,19,DR7_tkn_o,3,45,DR7_tkn_o,p_pad_DR7_tkn_o,6628.0,737.0,1128.0,-3763.0
bottom,pad_DR7_8_i,DR7,32,18,DR7_8_i,8,44,DR7_8_i,p_pad_DR7_8_i,6487.0,1447.0,987.0,-3053.0
bottom,pad_DR7_7_i,DR7,33,17,DR7_7_i,6,44,DR7_7_i,p_pad_DR7_7_i,6487.0,1163.0,987.0,-3337.0
bottom,pad_DR7_8_o,DR7,34,16,DR7_8_o,4,44,DR7_8_o,p_pad_DR7_8_o,6487.0,879.0,987.0,-3621.0
bottom,pad_DR7_V18_2,DR7,35,-,DR7_V18_2,0,44,V18,VDDIO,6487.0,311.0,987.0,-4189.0
bottom,pad_DR7_9_o,DR7,36,15,DR7_9_o,2,44,DR7_9_o,p_pad_DR7_9_o,6487.0,595.0,987.0,-3905.0
bottom,pad_DR7_5_i,DR7,37,14,DR7_5_i,9,43,DR7_5_i,p_pad_DR7_5_i,6346.0,1589.0,846.0,-2911.0
bottom,pad_DR7_6_i,DR7,38,13,DR7_6_i,7,43,DR7_6_i,p_pad_DR7_6_i,6346.0,1305.0,846.0,-3195.0
bottom,pad_DR7_6_o,DR7,39,12,DR7_6_o,5,43,DR7_6_o,p_pad_DR7_6_o,6346.0,1021.0,846.0,-3479.0
bottom,pad_DR7_VZZ_1,DR7,40,-,DR7_VZZ_1,1,43,VSS,VSSIO,6346.0,453.0,846.0,-4047.0
bottom,pad_DR7_7_o,DR7,41,11,DR7_7_o,3,43,DR7_7_o,p_pad_DR7_7_o,6346.0,737.0,846.0,-3763.0
bottom,pad_DR7_4_i,DR7,42,10,DR7_4_i,8,42,DR7_4_i,p_pad_DR7_4_i,6205.0,1447.0,705.0,-3053.0
bottom,pad_DR7_3_i,DR7,43,9,DR7_3_i,6,42,DR7_3_i,p_pad_DR7_3_i,6205.0,1163.0,705.0,-3337.0
bottom,pad_DR7_5_o,DR7,44,8,DR7_5_o,4,42,DR7_5_o,p_pad_DR7_5_o,6205.0,879.0,705.0,-3621.0
bottom,pad_DR7_V18_1,DR7,45,-,DR7_V18_1,0,42,V18,VDDIO,6205.0,311.0,705.0,-4189.0
bottom,pad_DR7_4_o,DR7,46,7,DR7_4_o,2,42,DR7_4_o,p_pad_DR7_4_o,6205.0,595.0,705.0,-3905.0
bottom,pad_DR7_2_i,DR7,47,6,DR7_2_i,7,41,DR7_2_i,p_pad_DR7_2_i,6064.0,1305.0,564.0,-3195.0
bottom,pad_DR7_2_o,DR7,48,5,DR7_2_o,5,41,DR7_2_o,p_pad_DR7_2_o,6064.0,1021.0,564.0,-3479.0
bottom,pad_DR7_VZZ_0,DR7,49,-,DR7_VZZ_0,1,41,VSS,VSSIO,6064.0,453.0,564.0,-4047.0
bottom,pad_DR7_3_o,DR7,50,4,DR7_3_o,3,41,DR7_3_o,p_pad_DR7_3_o,6064.0,737.0,564.0,-3763.0
